id	text	lemma	sent	source	pos	mother	rel
47641	live	live	1816	t_05-11-14_62	VBP	47641	ROOT
47642	in	in	1816	t_05-11-14_62	IN	47641	prep
47643	a	a	1816	t_05-11-14_62	DT	47645	det
47644	global	global	1816	t_05-11-14_62	JJ	47645	amod
47645	environment	environment	1816	t_05-11-14_62	NN	47642	pobj
47646	and	and	1816	t_05-11-14_62	CC	47641	cc
47647	many	many	1816	t_05-11-14_62	JJ	47653	nsubjpass
47648	of	of	1816	t_05-11-14_62	IN	47647	prep
47649	our	-PRON-	1816	t_05-11-14_62	PRP$	47651	poss
47650	political	political	1816	t_05-11-14_62	JJ	47651	amod
47651	problems	problem	1816	t_05-11-14_62	NNS	47648	pobj
47652	are	be	1816	t_05-11-14_62	VBP	47653	auxpass
47653	tackled	tackle	1816	t_05-11-14_62	VBN	47641	conj
47654	within	within	1816	t_05-11-14_62	IN	47653	prep
47655	a	a	1816	t_05-11-14_62	DT	47657	det
47656	multilateral	multilateral	1816	t_05-11-14_62	JJ	47657	amod
47657	framework	framework	1816	t_05-11-14_62	NN	47654	pobj
47658	.	.	1816	t_05-11-14_62	.	47653	punct
47659	This	this	1817	t_05-11-14_62	DT	47660	nsubj
47660	is	be	1817	t_05-11-14_62	VBZ	47660	ROOT
47661	clearly	clearly	1817	t_05-11-14_62	RB	47660	advmod
47662	,	,	1817	t_05-11-14_62	,	47660	punct
47663	therefore	therefore	1817	t_05-11-14_62	RB	47660	advmod
47664	,	,	1817	t_05-11-14_62	,	47660	punct
47665	the	the	1817	t_05-11-14_62	DT	47666	det
47666	structure	structure	1817	t_05-11-14_62	NN	47660	attr
47667	we	-PRON-	1817	t_05-11-14_62	PRP	47669	nsubj
47668	should	should	1817	t_05-11-14_62	MD	47669	aux
47669	use	use	1817	t_05-11-14_62	VB	47666	relcl
47670	in	in	1817	t_05-11-14_62	IN	47669	prep
47671	addressing	address	1817	t_05-11-14_62	VBG	47670	pcomp
47672	global	global	1817	t_05-11-14_62	JJ	47673	amod
47673	problems	problem	1817	t_05-11-14_62	NNS	47671	dobj
47674	such	such	1817	t_05-11-14_62	JJ	47675	amod
47675	as	as	1817	t_05-11-14_62	IN	47673	prep
47676	poverty	poverty	1817	t_05-11-14_62	NN	47675	pobj
47677	.	.	1817	t_05-11-14_62	.	47660	punct
47678	I	-PRON-	1818	t_05-11-14_62	PRP	47679	nsubj
47679	welcome	welcome	1818	t_05-11-14_62	VBP	47679	ROOT
47680	--	--	1818	t_05-11-14_62	:	47679	punct
47681	as	as	1818	t_05-11-14_62	IN	47684	mark
47682	most	most	1818	t_05-11-14_62	JJS	47683	amod
47683	people	people	1818	t_05-11-14_62	NNS	47684	nsubj
47684	do	do	1818	t_05-11-14_62	VBP	47679	advcl
47685	--	--	1818	t_05-11-14_62	:	47679	punct
47686	the	the	1819	t_05-11-14_62	DT	47688	det
47687	recent	recent	1819	t_05-11-14_62	JJ	47688	amod
47688	initiative	initiative	1819	t_05-11-14_62	NN	47688	ROOT
47689	by	by	1819	t_05-11-14_62	IN	47688	prep
47690	the	the	1819	t_05-11-14_62	DT	47691	det
47691	G8	g8	1819	t_05-11-14_62	NN	47689	pobj
47692	to	to	1819	t_05-11-14_62	TO	47693	aux
47693	implement	implement	1819	t_05-11-14_62	VB	47688	acl
47694	further	further	1819	t_05-11-14_62	RB	47693	advmod
47695	the	the	1819	t_05-11-14_62	DT	47696	det
47696	process	process	1819	t_05-11-14_62	NN	47693	dobj
47697	of	of	1819	t_05-11-14_62	IN	47696	prep
47698	debt	debt	1819	t_05-11-14_62	NN	47699	compound
47699	relief	relief	1819	t_05-11-14_62	NN	47697	pobj
47700	for	for	1819	t_05-11-14_62	IN	47696	prep
47701	the	the	1819	t_05-11-14_62	DT	47703	det
47702	Third	third	1819	t_05-11-14_62	NNP	47703	compound
47703	World	world	1819	t_05-11-14_62	NNP	47700	pobj
47704	.	.	1819	t_05-11-14_62	.	47688	punct
47705	This	this	1820	t_05-11-14_62	DT	47706	nsubj
47706	is	be	1820	t_05-11-14_62	VBZ	47706	ROOT
47707	only	only	1820	t_05-11-14_62	RB	47708	advmod
47708	right	right	1820	t_05-11-14_62	JJ	47706	acomp
47709	and	and	1820	t_05-11-14_62	CC	47708	cc
47710	proper	proper	1820	t_05-11-14_62	JJ	47708	conj
47711	,	,	1820	t_05-11-14_62	,	47706	punct
47712	as	as	1820	t_05-11-14_62	IN	47717	mark
47713	debt	debt	1820	t_05-11-14_62	NN	47714	compound
47714	relief	relief	1820	t_05-11-14_62	NN	47717	nsubj
47715	is	be	1820	t_05-11-14_62	VBZ	47717	aux
47716	presently	presently	1820	t_05-11-14_62	RB	47717	advmod
47717	crippling	crippling	1820	t_05-11-14_62	JJ	47706	advcl
47718	many	many	1820	t_05-11-14_62	JJ	47719	amod
47719	countries	country	1820	t_05-11-14_62	NNS	47717	dobj
47720	in	in	1820	t_05-11-14_62	IN	47717	prep
47721	the	the	1820	t_05-11-14_62	DT	47723	det
47722	Third	third	1820	t_05-11-14_62	NNP	47723	compound
47723	World	world	1820	t_05-11-14_62	NNP	47720	pobj
47724	.	.	1820	t_05-11-14_62	.	47706	punct
47725	The	the	1821	t_05-11-14_62	DT	47730	det
47726	Highly	highly	1821	t_05-11-14_62	RB	47727	advmod
47727	Indebted	indebted	1821	t_05-11-14_62	NNP	47730	amod
47728	Poor	poor	1821	t_05-11-14_62	NNP	47729	compound
47729	Countries	countries	1821	t_05-11-14_62	NNPS	47730	compound
47730	Initiative	initiative	1821	t_05-11-14_62	NNP	47731	nsubj
47731	achieved	achieve	1821	t_05-11-14_62	VBD	47731	ROOT
47732	moderate	moderate	1821	t_05-11-14_62	JJ	47733	amod
47733	success	success	1821	t_05-11-14_62	NN	47731	dobj
47734	in	in	1821	t_05-11-14_62	IN	47733	prep
47735	tackling	tackle	1821	t_05-11-14_62	VBG	47734	pcomp
47736	debt	debt	1821	t_05-11-14_62	NN	47737	compound
47737	relief	relief	1821	t_05-11-14_62	NN	47735	dobj
47738	for	for	1821	t_05-11-14_62	IN	47735	prep
47739	the	the	1821	t_05-11-14_62	DT	47742	det
47740	42	42	1821	t_05-11-14_62	CD	47742	nummod
47741	poorest	poor	1821	t_05-11-14_62	JJS	47742	amod
47742	countries	country	1821	t_05-11-14_62	NNS	47738	pobj
47743	in	in	1821	t_05-11-14_62	IN	47742	prep
47744	the	the	1821	t_05-11-14_62	DT	47745	det
47745	world	world	1821	t_05-11-14_62	NN	47743	pobj
47746	,	,	1821	t_05-11-14_62	,	47731	punct
47747	but	but	1821	t_05-11-14_62	CC	47731	cc
47748	this	this	1821	t_05-11-14_62	DT	47749	nsubj
47749	was	be	1821	t_05-11-14_62	VBD	47731	conj
47750	only	only	1821	t_05-11-14_62	RB	47753	advmod
47751	an	an	1821	t_05-11-14_62	DT	47753	det
47752	initial	initial	1821	t_05-11-14_62	JJ	47753	amod
47753	effort	effort	1821	t_05-11-14_62	NN	47749	attr
47754	by	by	1821	t_05-11-14_62	IN	47753	prep
47755	the	the	1821	t_05-11-14_62	DT	47757	det
47756	developed	develop	1821	t_05-11-14_62	VBN	47757	amod
47757	world	world	1821	t_05-11-14_62	NN	47754	pobj
47758	to	to	1821	t_05-11-14_62	TO	47759	aux
47759	tackle	tackle	1821	t_05-11-14_62	VB	47753	acl
47760	the	the	1821	t_05-11-14_62	DT	47761	det
47761	problem	problem	1821	t_05-11-14_62	NN	47759	dobj
47762	of	of	1821	t_05-11-14_62	IN	47761	prep
47763	debt	debt	1821	t_05-11-14_62	NN	47764	compound
47764	relief	relief	1821	t_05-11-14_62	NN	47762	pobj
47765	itself	-PRON-	1821	t_05-11-14_62	PRP	47764	appos
47766	.	.	1821	t_05-11-14_62	.	47749	punct
47767	The	the	1822	t_05-11-14_62	DT	47769	det
47768	European	european	1822	t_05-11-14_62	NNP	47769	compound
47769	Union	union	1822	t_05-11-14_62	NNP	47770	nsubj
47770	is	be	1822	t_05-11-14_62	VBZ	47770	ROOT
47771	the	the	1822	t_05-11-14_62	DT	47773	det
47772	largest	large	1822	t_05-11-14_62	JJS	47773	amod
47773	contributor	contributor	1822	t_05-11-14_62	NN	47770	attr
47774	of	of	1822	t_05-11-14_62	IN	47773	prep
47775	development	development	1822	t_05-11-14_62	NN	47776	compound
47776	aid	aid	1822	t_05-11-14_62	NN	47774	pobj
47777	in	in	1822	t_05-11-14_62	IN	47776	prep
47778	the	the	1822	t_05-11-14_62	DT	47779	det
47779	world	world	1822	t_05-11-14_62	NN	47777	pobj
47780	and	and	1822	t_05-11-14_62	CC	47770	cc
47781	therefore	therefore	1822	t_05-11-14_62	RB	47783	advmod
47782	must	must	1822	t_05-11-14_62	MD	47783	aux
47783	continue	continue	1822	t_05-11-14_62	VB	47770	conj
47784	to	to	1822	t_05-11-14_62	TO	47785	aux
47785	show	show	1822	t_05-11-14_62	VB	47783	xcomp
47786	real	real	1822	t_05-11-14_62	JJ	47787	amod
47787	leadership	leadership	1822	t_05-11-14_62	NN	47785	dobj
47788	when	when	1822	t_05-11-14_62	WRB	47790	advmod
47789	it	-PRON-	1822	t_05-11-14_62	PRP	47790	nsubj
47790	comes	come	1822	t_05-11-14_62	VBZ	47785	advcl
47791	to	to	1822	t_05-11-14_62	IN	47790	prep
47792	addressing	address	1822	t_05-11-14_62	VBG	47791	pcomp
47793	humanitarian	humanitarian	1822	t_05-11-14_62	JJ	47796	amod
47794	and	and	1822	t_05-11-14_62	CC	47793	cc
47795	development	development	1822	t_05-11-14_62	NN	47793	conj
47796	aid	aid	1822	t_05-11-14_62	NN	47797	compound
47797	problems	problem	1822	t_05-11-14_62	NNS	47792	dobj
47798	in	in	1822	t_05-11-14_62	IN	47797	prep
47799	the	the	1822	t_05-11-14_62	DT	47800	det
47800	world	world	1822	t_05-11-14_62	NN	47798	pobj
47801	.	.	1822	t_05-11-14_62	.	47770	punct
47802	I	-PRON-	1823	t_05-11-14_62	PRP	47804	nsubj
47803	also	also	1823	t_05-11-14_62	RB	47804	advmod
47804	believe	believe	1823	t_05-11-14_62	VBP	47804	ROOT
47805	that	that	1823	t_05-11-14_62	IN	47808	mark
47806	the	the	1823	t_05-11-14_62	DT	47807	det
47807	WTO	wto	1823	t_05-11-14_62	NNP	47808	nsubj
47808	is	be	1823	t_05-11-14_62	VBZ	47804	ccomp
47809	the	the	1823	t_05-11-14_62	DT	47811	det
47810	best	good	1823	t_05-11-14_62	JJS	47811	amod
47811	structure	structure	1823	t_05-11-14_62	NN	47808	attr
47812	to	to	1823	t_05-11-14_62	TO	47813	aux
47813	open	open	1823	t_05-11-14_62	VB	47811	relcl
47814	up	up	1823	t_05-11-14_62	RP	47813	prt
47815	competition	competition	1823	t_05-11-14_62	NN	47813	dobj
47816	in	in	1823	t_05-11-14_62	IN	47815	prep
47817	the	the	1823	t_05-11-14_62	DT	47819	det
47818	industrial	industrial	1823	t_05-11-14_62	JJ	47819	amod
47819	services	service	1823	t_05-11-14_62	NNS	47816	pobj
47820	and	and	1823	t_05-11-14_62	CC	47819	cc
47821	trading	trading	1823	t_05-11-14_62	NN	47822	compound
47822	sectors	sector	1823	t_05-11-14_62	NNS	47819	conj
47823	.	.	1823	t_05-11-14_62	.	47804	punct
47824	It	-PRON-	1824	t_05-11-14_62	PRP	47825	nsubj
47825	is	be	1824	t_05-11-14_62	VBZ	47825	ROOT
47826	in	in	1824	t_05-11-14_62	IN	47825	prep
47827	all	all	1824	t_05-11-14_62	PDT	47829	predet
47828	our	-PRON-	1824	t_05-11-14_62	PRP$	47829	poss
47829	interests	interest	1824	t_05-11-14_62	NNS	47826	pobj
47830	that	that	1824	t_05-11-14_62	WDT	47835	mark
47831	a	a	1824	t_05-11-14_62	DT	47833	det
47832	multilateral	multilateral	1824	t_05-11-14_62	JJ	47833	amod
47833	framework	framework	1824	t_05-11-14_62	NN	47835	nsubjpass
47834	be	be	1824	t_05-11-14_62	VB	47835	auxpass
47835	put	put	1824	t_05-11-14_62	VBN	47829	acl
47836	in	in	1824	t_05-11-14_62	IN	47835	prep
47837	place	place	1824	t_05-11-14_62	NN	47836	pobj
47838	to	to	1824	t_05-11-14_62	TO	47839	aux
47839	govern	govern	1824	t_05-11-14_62	VB	47835	advcl
47840	the	the	1824	t_05-11-14_62	DT	47842	det
47841	trading	trading	1824	t_05-11-14_62	NN	47842	compound
47842	relations	relation	1824	t_05-11-14_62	NNS	47839	dobj
47843	of	of	1824	t_05-11-14_62	IN	47842	prep
47844	the	the	1824	t_05-11-14_62	DT	47847	det
47845	150	150	1824	t_05-11-14_62	CD	47847	nummod
47846	different	different	1824	t_05-11-14_62	JJ	47847	amod
47847	members	member	1824	t_05-11-14_62	NNS	47843	pobj
47848	of	of	1824	t_05-11-14_62	IN	47847	prep
47849	the	the	1824	t_05-11-14_62	DT	47850	det
47850	WTO	wto	1824	t_05-11-14_62	NNP	47848	pobj
47851	at	at	1824	t_05-11-14_62	IN	47839	prep
47852	this	this	1824	t_05-11-14_62	DT	47853	det
47853	time	time	1824	t_05-11-14_62	NN	47851	pobj
47854	.	.	1824	t_05-11-14_62	.	47825	punct
47855	It	-PRON-	1825	t_05-11-14_62	PRP	47856	nsubj
47856	is	be	1825	t_05-11-14_62	VBZ	47856	ROOT
47857	therefore	therefore	1825	t_05-11-14_62	RB	47856	advmod
47858	evident	evident	1825	t_05-11-14_62	JJ	47856	acomp
47859	that	that	1825	t_05-11-14_62	IN	47863	mark
47860	tough	tough	1825	t_05-11-14_62	JJ	47861	amod
47861	decisions	decision	1825	t_05-11-14_62	NNS	47863	nsubj
47862	will	will	1825	t_05-11-14_62	MD	47863	aux
47863	have	have	1825	t_05-11-14_62	VB	47856	ccomp
47864	to	to	1825	t_05-11-14_62	TO	47866	aux
47865	be	be	1825	t_05-11-14_62	VB	47866	auxpass
47866	taken	take	1825	t_05-11-14_62	VBN	47863	xcomp
47867	if	if	1825	t_05-11-14_62	IN	47870	mark
47868	a	a	1825	t_05-11-14_62	DT	47869	det
47869	deal	deal	1825	t_05-11-14_62	NN	47870	nsubj
47870	is	be	1825	t_05-11-14_62	VBZ	47863	advcl
47871	to	to	1825	t_05-11-14_62	TO	47873	aux
47872	be	be	1825	t_05-11-14_62	VB	47873	auxpass
47873	reached	reach	1825	t_05-11-14_62	VBN	47870	xcomp
47874	in	in	1825	t_05-11-14_62	IN	47873	prep
47875	time	time	1825	t_05-11-14_62	NN	47874	pobj
47876	for	for	1825	t_05-11-14_62	IN	47873	prep
47877	the	the	1825	t_05-11-14_62	DT	47881	det
47878	Hong	hong	1825	t_05-11-14_62	NNP	47879	compound
47879	Kong	kong	1825	t_05-11-14_62	NNP	47881	nmod
47880	ministerial	ministerial	1825	t_05-11-14_62	JJ	47881	amod
47881	round	round	1825	t_05-11-14_62	JJ	47876	pobj
47882	next	next	1825	t_05-11-14_62	JJ	47883	amod
47883	month	month	1825	t_05-11-14_62	NN	47873	npadvmod
47884	.	.	1825	t_05-11-14_62	.	47856	punct
47885	I	-PRON-	1826	t_05-11-14_62	PRP	47888	nsubj
47886	do	do	1826	t_05-11-14_62	VBP	47888	aux
47887	not	not	1826	t_05-11-14_62	RB	47888	neg
47888	want	want	1826	t_05-11-14_62	VB	47888	ROOT
47889	to	to	1826	t_05-11-14_62	TO	47890	aux
47890	see	see	1826	t_05-11-14_62	VB	47888	xcomp
47891	a	a	1826	t_05-11-14_62	DT	47892	det
47892	repeat	repeat	1826	t_05-11-14_62	NN	47890	dobj
47893	of	of	1826	t_05-11-14_62	IN	47892	prep
47894	the	the	1826	t_05-11-14_62	DT	47896	det
47895	Cancun	cancun	1826	t_05-11-14_62	NNP	47896	compound
47896	round	round	1826	t_05-11-14_62	NN	47893	pobj
47897	of	of	1826	t_05-11-14_62	IN	47896	prep
47898	WTO	wto	1826	t_05-11-14_62	NNP	47899	compound
47899	talks	talk	1826	t_05-11-14_62	NNS	47897	pobj
47900	,	,	1826	t_05-11-14_62	,	47896	punct
47901	which	which	1826	t_05-11-14_62	WDT	47902	nsubj
47902	was	be	1826	t_05-11-14_62	VBD	47892	relcl
47903	a	a	1826	t_05-11-14_62	DT	47905	det
47904	lost	lose	1826	t_05-11-14_62	VBN	47905	amod
47905	opportunity	opportunity	1826	t_05-11-14_62	NN	47902	attr
47906	and	and	1826	t_05-11-14_62	CC	47902	cc
47907	,	,	1826	t_05-11-14_62	,	47902	punct
47908	indeed	indeed	1826	t_05-11-14_62	RB	47902	advmod
47909	,	,	1826	t_05-11-14_62	,	47910	punct
47910	set	set	1826	t_05-11-14_62	VBN	47888	conj
47911	progress	progress	1826	t_05-11-14_62	NN	47910	dobj
47912	back	back	1826	t_05-11-14_62	RB	47910	advmod
47913	in	in	1826	t_05-11-14_62	IN	47912	prep
47914	this	this	1826	t_05-11-14_62	DT	47915	det
47915	regard	regard	1826	t_05-11-14_62	NN	47913	pobj
47916	by	by	1826	t_05-11-14_62	IN	47910	agent
47917	at	at	1826	t_05-11-14_62	RB	47918	advmod
47918	least	least	1826	t_05-11-14_62	RBS	47919	advmod
47919	two	two	1826	t_05-11-14_62	CD	47920	nummod
47920	years	year	1826	t_05-11-14_62	NNS	47916	pobj
47921	.	.	1826	t_05-11-14_62	.	47910	punct
47922	Mr	mr	1827	t_05-11-14_100	NNP	47923	compound
47923	President	president	1827	t_05-11-14_100	NNP	47934	nsubj
47924	,	,	1827	t_05-11-14_100	,	47934	punct
47925	contrary	contrary	1827	t_05-11-14_100	JJ	47934	advcl
47926	to	to	1827	t_05-11-14_100	IN	47925	prep
47927	our	-PRON-	1827	t_05-11-14_100	PRP$	47929	poss
47928	Polish	polish	1827	t_05-11-14_100	JJ	47929	amod
47929	friend	friend	1827	t_05-11-14_100	NN	47931	poss
47930	's	's	1827	t_05-11-14_100	POS	47929	case
47931	opinion	opinion	1827	t_05-11-14_100	NN	47926	pobj
47932	,	,	1827	t_05-11-14_100	,	47934	punct
47933	there	there	1827	t_05-11-14_100	EX	47934	expl
47934	are	be	1827	t_05-11-14_100	VBP	47934	ROOT
47935	not	not	1827	t_05-11-14_100	RB	47934	neg
47936	,	,	1827	t_05-11-14_100	,	47934	punct
47937	in	in	1827	t_05-11-14_100	IN	47934	prep
47938	Europe	europe	1827	t_05-11-14_100	NNP	47937	pobj
47939	,	,	1827	t_05-11-14_100	,	47934	punct
47940	two	two	1827	t_05-11-14_100	CD	47942	nummod
47941	legal	legal	1827	t_05-11-14_100	JJ	47942	amod
47942	doctrines	doctrine	1827	t_05-11-14_100	NNS	47934	attr
47943	as	as	1827	t_05-11-14_100	IN	47942	prep
47944	to	to	1827	t_05-11-14_100	IN	47943	prep
47945	whether	whether	1827	t_05-11-14_100	IN	47948	mark
47946	the	the	1827	t_05-11-14_100	DT	47947	det
47947	end	end	1827	t_05-11-14_100	NN	47948	nsubj
47948	justifies	justify	1827	t_05-11-14_100	VBZ	47944	pcomp
47949	the	the	1827	t_05-11-14_100	DT	47950	det
47950	means	mean	1827	t_05-11-14_100	NNS	47948	dobj
47951	.	.	1827	t_05-11-14_100	.	47934	punct
47952	The	the	1828	t_05-11-14_100	DT	47953	det
47953	law	law	1828	t_05-11-14_100	NN	47954	nsubj
47954	is	be	1828	t_05-11-14_100	VBZ	47954	ROOT
47955	unambiguous	unambiguous	1828	t_05-11-14_100	JJ	47954	acomp
47956	and	and	1828	t_05-11-14_100	CC	47955	cc
47957	binding	binding	1828	t_05-11-14_100	JJ	47955	conj
47958	.	.	1828	t_05-11-14_100	.	47954	punct
47959	Terror	terror	1829	t_05-11-14_100	NN	47963	nsubjpass
47960	may	may	1829	t_05-11-14_100	MD	47963	aux
47961	not	not	1829	t_05-11-14_100	RB	47963	neg
47962	be	be	1829	t_05-11-14_100	VB	47963	auxpass
47963	fought	fight	1829	t_05-11-14_100	VBN	47963	ROOT
47964	with	with	1829	t_05-11-14_100	IN	47963	prep
47965	terror	terror	1829	t_05-11-14_100	NN	47964	pobj
47966	.	.	1829	t_05-11-14_100	.	47963	punct
47967	There	there	1830	t_05-11-14_100	EX	47968	expl
47968	is	be	1830	t_05-11-14_100	VBZ	47968	ROOT
47969	nothing	nothing	1830	t_05-11-14_100	NN	47968	attr
47970	problematic	problematic	1830	t_05-11-14_100	JJ	47969	amod
47971	or	or	1830	t_05-11-14_100	CC	47970	cc
47972	uncertain	uncertain	1830	t_05-11-14_100	JJ	47970	conj
47973	about	about	1830	t_05-11-14_100	IN	47969	prep
47974	this	this	1830	t_05-11-14_100	DT	47975	det
47975	issue	issue	1830	t_05-11-14_100	NN	47973	pobj
47976	.	.	1830	t_05-11-14_100	.	47968	punct
47977	Deprivation	deprivation	1831	t_05-11-14_100	NN	48001	nsubj
47978	of	of	1831	t_05-11-14_100	IN	47977	prep
47979	freedom	freedom	1831	t_05-11-14_100	NN	47978	pobj
47980	,	,	1831	t_05-11-14_100	,	47979	punct
47981	abduction	abduction	1831	t_05-11-14_100	NN	47979	conj
47982	,	,	1831	t_05-11-14_100	,	47981	punct
47983	enforced	enforce	1831	t_05-11-14_100	VBN	47984	amod
47984	transportation	transportation	1831	t_05-11-14_100	NN	47981	conj
47985	,	,	1831	t_05-11-14_100	,	47984	punct
47986	torture	torture	1831	t_05-11-14_100	NN	47984	conj
47987	,	,	1831	t_05-11-14_100	,	47986	punct
47988	abusive	abusive	1831	t_05-11-14_100	JJ	47989	amod
47989	treatment	treatment	1831	t_05-11-14_100	NN	47986	conj
47990	,	,	1831	t_05-11-14_100	,	47989	punct
47991	solitary	solitary	1831	t_05-11-14_100	JJ	47992	amod
47992	confinement	confinement	1831	t_05-11-14_100	NN	47989	conj
47993	,	,	1831	t_05-11-14_100	,	47992	punct
47994	and	and	1831	t_05-11-14_100	CC	47992	cc
47995	disregard	disregard	1831	t_05-11-14_100	NN	47992	conj
47996	of	of	1831	t_05-11-14_100	IN	47995	prep
47997	the	the	1831	t_05-11-14_100	DT	47998	det
47998	presumption	presumption	1831	t_05-11-14_100	NN	47996	pobj
47999	of	of	1831	t_05-11-14_100	IN	47998	prep
48000	innocence	innocence	1831	t_05-11-14_100	NN	47999	pobj
48001	are	be	1831	t_05-11-14_100	VBP	48001	ROOT
48002	crimes	crime	1831	t_05-11-14_100	NNS	48001	attr
48003	and	and	1831	t_05-11-14_100	CC	48001	cc
48004	themselves	-PRON-	1831	t_05-11-14_100	PRP	48005	nsubj
48005	constitute	constitute	1831	t_05-11-14_100	VBP	48001	conj
48006	acts	act	1831	t_05-11-14_100	NNS	48005	dobj
48007	of	of	1831	t_05-11-14_100	IN	48006	prep
48008	terrorism	terrorism	1831	t_05-11-14_100	NN	48007	pobj
48009	.	.	1831	t_05-11-14_100	.	48005	punct
48010	That	that	1832	t_05-11-14_100	DT	48011	nsubj
48011	is	be	1832	t_05-11-14_100	VBZ	48011	ROOT
48012	not	not	1832	t_05-11-14_100	RB	48011	neg
48013	Europe	europe	1832	t_05-11-14_100	NNP	48015	poss
48014	's	's	1832	t_05-11-14_100	POS	48013	case
48015	way	way	1832	t_05-11-14_100	NN	48011	attr
48016	.	.	1832	t_05-11-14_100	.	48011	punct
48017	You	-PRON-	1833	t_05-11-14_100	PRP	48018	nsubj
48018	refer	refer	1833	t_05-11-14_100	VBP	48018	ROOT
48019	to	to	1833	t_05-11-14_100	IN	48018	prep
48020	comments	comment	1833	t_05-11-14_100	NNS	48019	pobj
48021	in	in	1833	t_05-11-14_100	IN	48020	prep
48022	magazines	magazine	1833	t_05-11-14_100	NNS	48021	pobj
48023	,	,	1833	t_05-11-14_100	,	48018	punct
48024	and	and	1833	t_05-11-14_100	CC	48018	cc
48025	say	say	1833	t_05-11-14_100	VBP	48018	conj
48026	you	-PRON-	1833	t_05-11-14_100	PRP	48027	nsubj
48027	have	have	1833	t_05-11-14_100	VBP	48025	ccomp
48028	no	no	1833	t_05-11-14_100	DT	48029	det
48029	evidence	evidence	1833	t_05-11-14_100	NN	48027	dobj
48030	.	.	1833	t_05-11-14_100	.	48018	punct
48031	I	-PRON-	1834	t_05-11-14_100	PRP	48033	nsubj
48032	can	can	1834	t_05-11-14_100	MD	48033	aux
48033	assure	assure	1834	t_05-11-14_100	VB	48033	ROOT
48034	,	,	1834	t_05-11-14_100	,	48033	punct
48035	you	-PRON-	1834	t_05-11-14_100	PRP	48033	dobj
48036	,	,	1834	t_05-11-14_100	,	48035	punct
48037	Commissioner	commissioner	1834	t_05-11-14_100	NNP	48033	npadvmod
48038	,	,	1834	t_05-11-14_100	,	48033	punct
48039	that	that	1834	t_05-11-14_100	IN	48041	mark
48040	this	this	1834	t_05-11-14_100	DT	48041	nsubj
48041	is	be	1834	t_05-11-14_100	VBZ	48033	ccomp
48042	but	but	1834	t_05-11-14_100	CC	48041	cc
48043	the	the	1834	t_05-11-14_100	DT	48044	det
48044	first	first	1834	t_05-11-14_100	JJ	48041	conj
48045	of	of	1834	t_05-11-14_100	IN	48044	prep
48046	very	very	1834	t_05-11-14_100	RB	48047	advmod
48047	many	many	1834	t_05-11-14_100	JJ	48048	amod
48048	debates	debate	1834	t_05-11-14_100	NNS	48045	pobj
48049	until	until	1834	t_05-11-14_100	IN	48044	prep
48050	such	such	1834	t_05-11-14_100	JJ	48051	amod
48051	time	time	1834	t_05-11-14_100	NN	48049	pobj
48052	as	as	1834	t_05-11-14_100	IN	48057	mark
48053	this	this	1834	t_05-11-14_100	DT	48054	det
48054	matter	matter	1834	t_05-11-14_100	NN	48057	nsubjpass
48055	has	have	1834	t_05-11-14_100	VBZ	48057	aux
48056	been	be	1834	t_05-11-14_100	VBN	48057	auxpass
48057	settled	settle	1834	t_05-11-14_100	VBN	48051	advcl
48058	,	,	1834	t_05-11-14_100	,	48041	punct
48059	and	and	1834	t_05-11-14_100	CC	48041	cc
48060	settled	settle	1834	t_05-11-14_100	VBN	48041	conj
48061	beyond	beyond	1834	t_05-11-14_100	IN	48060	prep
48062	doubt	doubt	1834	t_05-11-14_100	NN	48061	pobj
48063	.	.	1834	t_05-11-14_100	.	48033	punct
48064	There	there	1835	t_05-11-14_100	RB	48066	advmod
48065	you	-PRON-	1835	t_05-11-14_100	PRP	48066	nsubj
